"w_geocode","C000","CA01","CA02","CA03","CE01","CE02","CE03","CNS01","CNS02","CNS03","CNS04","CNS05","CNS06","CNS07","CNS08","CNS09","CNS10","CNS11","CNS12","CNS13","CNS14","CNS15","CNS16","CNS17","CNS18","CNS19","CNS20","CR01","CR02","CR03","CR04","CR05","CR07","CT01","CT02","CD01","CD02","CD03","CD04","CS01","CS02","CFA01","CFA02","CFA03","CFA04","CFA05","CFS01","CFS02","CFS03","CFS04","CFS05","createdate","county","tract"
"360050024001007",45,14,23,8,6,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,14,31,0,0,0,0,31,14,6,7,13,5,24,21,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005002400"
"360050025001000",90,17,53,20,18,50,22,0,0,0,0,0,0,73,0,0,1,2,0,0,0,0,1,0,10,3,0,51,18,2,18,0,1,42,48,26,14,13,20,53,37,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005002500"
"360050025001001",20,1,11,8,4,16,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,0,0,10,2,0,12,3,0,3,0,2,8,12,4,4,9,2,11,9,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005002500"
"360050025002000",15,6,9,0,1,0,14,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0,14,1,4,1,1,3,6,9,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005002500"
"360050025003000",27,6,17,4,1,22,4,0,0,0,0,2,0,4,0,0,7,0,0,0,1,0,2,0,11,0,0,20,4,0,1,0,2,15,12,6,4,6,5,10,17,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005002500"
"360050025004000",5,0,3,2,0,1,4,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,4,1,1,3,0,1,4,1,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005002500"
"360050025005001",187,36,107,44,6,18,163,0,0,0,4,0,0,0,0,0,0,0,0,0,0,167,16,0,0,0,0,126,38,1,21,0,1,142,45,31,30,42,48,89,98,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005002500"
"360050025005002",98,10,65,23,5,13,80,0,0,0,0,0,0,5,0,0,0,0,0,0,0,92,0,0,1,0,0,58,27,2,10,0,1,72,26,12,15,22,39,42,56,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005002500"
"360050027011000",34,6,17,11,2,18,14,0,0,0,0,0,0,5,13,0,0,0,0,0,0,0,0,0,0,16,0,23,2,1,6,0,2,18,16,5,10,8,5,23,11,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005002701"
"360050027012000",318,56,198,64,44,66,208,0,0,0,0,0,0,41,45,1,0,1,0,0,0,0,0,0,7,5,218,179,96,1,37,0,5,223,95,51,55,72,84,150,168,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005002701"
"360050027012001",53,9,31,13,0,9,44,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,4,0,0,0,0,20,30,0,3,0,0,39,14,5,8,18,13,29,24,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005002701"
"360050027021000",102,8,57,37,29,23,50,0,0,0,39,0,0,26,22,0,0,0,0,0,15,0,0,0,0,0,0,70,22,4,1,1,4,41,61,28,24,31,11,88,14,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005002702"
"360050027021001",75,5,47,23,4,34,37,0,0,0,0,0,0,5,0,0,0,70,0,0,0,0,0,0,0,0,0,32,38,1,4,0,0,40,35,23,19,16,12,56,19,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005002702"
"360050027021002",4,0,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,0,2,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005002702"
"360050027021003",52,7,29,16,24,8,20,0,0,0,26,0,0,5,1,0,0,0,0,0,0,0,0,0,0,20,0,38,7,0,5,0,2,36,16,10,14,10,11,38,14,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005002702"
"360050027022000",34,0,18,16,0,1,33,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,0,6,0,2,26,8,6,7,10,11,29,5,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005002702"
"360050027022001",131,40,63,28,12,45,74,0,0,0,0,0,0,7,0,0,33,0,0,0,0,0,59,0,30,2,0,65,47,3,16,0,0,70,61,16,25,30,20,55,76,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005002702"
"360050027022002",36,9,22,5,6,13,17,0,0,0,12,0,0,6,0,0,0,13,0,0,0,0,0,0,5,0,0,22,12,1,0,0,1,11,25,7,5,12,3,30,6,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005002702"
"360050027023000",74,9,54,11,1,11,62,0,0,0,0,0,0,4,0,0,0,0,0,0,0,70,0,0,0,0,0,44,24,1,5,0,0,50,24,9,10,25,21,33,41,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005002702"
"360050027023001",137,30,70,37,16,43,78,0,0,0,0,0,0,40,0,0,4,4,0,0,0,0,79,0,3,7,0,92,21,3,18,1,2,86,51,25,15,33,34,76,61,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005002702"
"360050027024000",12,3,8,1,3,4,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,4,8,0,0,0,0,5,7,1,2,5,1,4,8,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005002702"
"360050028001003",166,65,83,18,36,60,70,0,0,0,0,0,0,0,0,0,0,3,78,0,0,0,0,0,85,0,0,78,54,0,24,2,8,106,60,23,30,24,24,106,60,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005002800"
"360050028001004",238,35,156,47,11,24,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,137,73,3,16,0,9,171,67,31,38,57,77,91,147,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005002800"
"360050028001005",15,1,9,5,1,9,5,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,8,0,0,3,0,5,7,1,2,0,0,6,9,2,3,6,3,6,9,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005002800"
"360050028001012",148,20,95,33,10,21,117,0,0,0,0,0,5,0,0,0,0,2,0,0,0,133,0,0,0,8,0,81,55,1,10,0,1,98,50,20,29,44,35,62,86,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005002800"
"360050028001013",33,5,23,5,3,9,21,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,8,0,25,7,0,1,0,0,19,14,7,3,9,9,26,7,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005002800"
"360050028001014",219,6,130,83,15,103,101,0,0,0,0,0,0,4,215,0,0,0,0,0,0,0,0,0,0,0,0,138,69,5,1,3,3,47,172,84,56,45,28,85,134,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005002800"
"360050028001015",169,23,95,51,53,54,62,0,0,0,57,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,121,38,3,7,0,0,109,60,37,42,37,30,131,38,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005002800"
"360050028001016",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005002800"
"360050028002000",13,1,9,3,0,9,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,0,7,4,0,1,0,1,5,8,4,5,1,2,12,1,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005002800"
"360050028003000",9,3,6,0,2,3,4,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,2,0,0,0,0,5,4,0,0,0,0,5,4,2,0,3,1,7,2,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005002800"
"360050028004000",9,4,2,3,3,3,3,0,0,0,1,0,0,0,2,0,1,5,0,0,0,0,0,0,0,0,0,2,5,0,1,0,1,3,6,1,1,3,0,6,3,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005002800"
"360050031001000",211,44,127,40,11,29,171,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,210,0,0,0,0,57,141,0,9,0,4,165,46,29,46,59,33,52,159,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003100"
"360050031001001",25,7,13,5,8,13,4,0,0,0,0,0,0,3,0,0,0,14,4,0,3,0,0,0,1,0,0,20,3,1,1,0,0,5,20,5,5,4,4,13,12,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003100"
"360050031001002",270,38,175,57,17,44,209,0,0,0,0,0,0,20,0,0,0,0,0,0,0,248,0,0,0,2,0,153,94,1,17,0,5,202,68,27,42,64,99,112,158,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003100"
"360050031001003",16,0,8,8,6,5,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,0,14,2,0,0,0,0,2,14,5,3,3,5,7,9,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003100"
"360050031001004",18,0,8,10,0,8,10,0,0,0,0,0,7,0,0,0,0,2,1,0,0,0,0,0,0,8,0,11,4,0,3,0,0,10,8,3,4,5,6,14,4,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003100"
"360050031001005",72,8,37,27,2,22,48,0,0,0,31,0,31,0,0,0,0,1,0,0,0,0,0,0,0,9,0,52,10,1,3,0,6,40,32,11,12,24,17,55,17,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003100"
"360050031001006",66,10,40,16,13,12,41,0,0,0,26,22,13,0,0,0,0,0,0,0,5,0,0,0,0,0,0,45,16,0,3,0,2,58,8,13,7,16,20,49,17,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003100"
"360050031001007",37,8,13,16,4,23,10,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,30,7,0,0,0,0,36,1,7,5,10,7,23,14,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003100"
"360050031001008",203,22,109,72,46,119,38,0,0,0,2,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,26,7,33,0,4,147,56,41,45,53,42,108,95,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003100"
"360050031001009",83,7,32,44,7,35,41,0,0,0,33,28,10,0,0,0,0,0,2,0,0,0,0,0,4,6,0,63,10,2,4,0,4,42,41,17,23,20,16,62,21,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003100"
"360050033001000",14,5,7,2,3,10,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,5,8,0,0,0,1,10,4,2,3,2,2,9,5,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003300"
"360050033001001",3,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003300"
"360050033001002",65,8,36,21,6,28,31,0,0,0,0,37,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,47,12,0,5,0,1,36,29,10,16,17,14,44,21,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003300"
"360050033001004",35,10,17,8,1,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,8,22,1,3,0,1,27,8,4,8,7,6,17,18,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003300"
"360050033001005",148,23,72,53,6,12,130,0,0,0,24,0,0,90,0,0,0,0,0,0,0,0,0,0,0,34,0,112,28,0,8,0,0,93,55,20,37,40,28,129,19,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003300"
"360050033001006",3,1,2,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003300"
"360050033002000",98,17,60,21,10,9,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,5,0,0,47,30,2,15,0,4,72,26,10,19,18,34,38,60,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003300"
"360050033002001",4,0,3,1,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,2,2,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003300"
"360050033003001",10,0,7,3,0,5,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,1,0,0,8,2,0,0,0,0,4,6,2,3,4,1,6,4,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003300"
"360050035001001",25,1,13,11,7,11,7,0,0,0,0,0,21,0,0,0,0,4,0,0,0,0,0,0,0,0,0,14,6,0,4,0,1,12,13,6,5,8,5,23,2,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003500"
"360050035001002",134,16,91,27,5,12,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,73,41,1,13,0,6,102,32,14,19,34,51,55,79,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003500"
"360050035001003",31,2,21,8,0,0,31,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0,1,30,1,2,10,6,11,21,10,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003500"
"360050035001004",4,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,1,3,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003500"
"360050035001005",12,0,10,2,2,8,2,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,4,0,7,3,0,2,0,0,6,6,3,2,5,2,8,4,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003500"
"360050035001008",75,22,46,7,9,19,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39,33,0,2,0,0,56,13,0,5,0,1,42,33,8,13,19,13,17,58,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003500"
"360050035002000",68,7,46,15,1,7,60,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,1,0,4,0,0,29,33,0,5,0,1,53,15,10,12,17,22,38,30,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003500"
"360050035003000",32,10,17,5,6,10,16,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,22,0,2,0,0,11,17,0,2,1,1,23,9,7,3,8,4,13,19,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003500"
"360050035003001",29,5,21,3,13,9,7,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,12,1,0,11,3,3,12,0,0,14,15,9,7,3,5,20,9,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003500"
"360050035003002",15,4,8,3,6,8,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,9,6,2,5,3,1,8,7,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003500"
"360050037001000",18,2,8,8,2,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,0,0,5,13,0,0,0,0,12,6,5,4,5,2,3,15,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003700"
"360050038001000",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003800"
"360050038001001",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003800"
"360050038001002",33,6,16,11,1,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,15,13,0,0,0,5,18,15,4,9,8,6,19,14,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003800"
"360050038001003",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003800"
"360050039001000",102,29,62,11,8,17,77,0,0,0,0,0,0,3,0,0,0,0,0,0,0,99,0,0,0,0,0,70,19,0,12,0,1,82,20,11,15,18,29,47,55,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003900"
"360050039001001",73,17,35,21,25,43,5,0,0,0,0,0,1,30,0,0,0,0,13,0,0,0,0,0,21,8,0,41,14,0,17,0,1,46,27,18,6,10,22,35,38,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003900"
"360050039002000",153,18,96,39,4,15,134,0,0,0,0,0,0,0,0,0,0,34,0,0,0,118,0,0,0,1,0,87,54,0,10,0,2,115,38,15,29,33,58,66,87,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003900"
"360050039002001",113,25,60,28,45,47,21,0,0,0,4,0,1,30,0,0,0,2,0,0,0,0,35,0,32,9,0,66,7,0,39,0,1,77,36,28,16,16,28,53,60,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003900"
"360050039003000",21,3,14,4,0,18,3,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,5,0,0,13,6,1,1,0,0,8,13,3,2,6,7,11,10,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003900"
"360050039003001",174,11,121,42,7,23,144,0,0,0,0,0,0,2,8,0,0,1,0,0,0,159,2,2,0,0,0,98,52,2,15,0,7,125,49,24,25,51,63,77,97,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003900"
"360050039003002",447,58,288,101,21,45,381,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,33,0,0,0,409,247,152,2,36,0,10,331,116,42,89,114,144,185,262,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003900"
"360050039004000",23,2,12,9,12,8,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,9,3,0,13,3,0,7,0,0,18,5,6,1,4,10,11,12,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003900"
"360050039005000",129,19,76,34,3,19,107,0,0,0,0,0,0,6,2,0,0,0,0,0,5,105,0,0,11,0,0,78,38,1,9,0,3,92,37,12,17,37,44,61,68,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003900"
"360050039005001",214,42,127,45,26,74,114,0,0,0,0,0,0,50,0,0,2,6,4,0,2,124,9,0,15,2,0,132,55,4,18,1,4,118,96,39,38,45,50,86,128,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005003900"
"360050040011001",118,9,80,29,4,14,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,60,42,1,12,1,2,84,34,16,22,30,41,47,71,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005004001"
"360050040011002",201,25,135,41,4,22,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,114,62,1,19,0,5,155,46,23,29,55,69,89,112,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005004001"
"360050040011003",5,0,2,3,1,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,5,2,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005004001"
"360050040011004",6,1,3,2,1,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,3,3,1,2,1,1,6,0,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005004001"
"360050040011005",95,35,42,18,39,46,10,0,0,0,2,0,0,4,0,0,0,12,0,0,0,0,0,0,65,12,0,42,32,1,19,0,1,70,25,23,12,12,13,51,44,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005004001"
"360050041001000",3,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,3,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005004100"
"360050041001001",93,11,56,26,1,0,92,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,31,42,0,19,0,1,75,18,9,20,26,27,35,58,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005004100"
"360050041001002",45,11,25,9,4,9,32,0,0,0,26,0,0,3,0,0,0,1,0,0,0,0,10,0,1,4,0,31,11,0,0,0,3,15,30,12,5,11,6,33,12,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005004100"
"360050041002000",103,10,77,16,5,10,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,31,0,1,2,0,47,48,2,2,2,2,62,41,18,17,27,31,24,79,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005004100"
"360050041002001",13,0,7,6,0,5,8,0,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,0,0,0,0,7,1,1,2,0,2,5,8,4,0,5,4,9,4,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005004100"
"360050041002002",212,23,140,49,18,28,166,0,0,0,0,2,0,0,0,0,0,0,0,0,0,192,5,0,0,13,0,127,62,0,17,0,6,156,56,21,44,63,61,94,118,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005004100"
"360050041003000",5,0,3,2,1,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,1,0,0,5,0,0,2,1,2,4,1,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005004100"
"360050041003001",591,377,175,39,309,134,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,0,3,0,0,275,282,11,7,0,16,295,296,41,66,58,49,243,348,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005004100"
"360050041004000",101,11,58,32,7,17,77,0,0,0,0,0,0,22,0,0,3,0,0,0,0,0,0,0,3,0,73,47,30,2,18,0,4,71,30,11,18,23,38,49,52,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005004100"
"360050041004001",6,3,1,2,2,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,1,5,1,1,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005004100"
"360050042001000",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005004200"
"360050042001002",270,42,178,50,21,19,230,0,0,0,10,0,0,2,11,234,0,0,1,0,0,1,0,0,8,3,0,156,87,3,19,0,5,187,83,44,53,54,77,167,103,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005004200"
"360050042002000",46,2,28,16,0,5,41,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,6,0,0,0,0,19,24,0,3,0,0,30,16,8,7,17,12,28,18,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005004200"
"360050042003006",21,16,4,1,14,5,2,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,1,16,5,1,3,1,0,6,15,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005004200"
"360050042003008",13,2,9,2,2,6,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,5,5,0,3,0,0,8,5,1,3,5,2,1,12,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005004200"
"360050042004000",22,2,15,5,1,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,4,17,0,1,0,0,16,6,4,1,9,6,5,17,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005004200"
"360050042004001",98,10,69,19,1,12,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,62,26,0,8,1,1,77,21,8,15,31,34,44,54,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005004200"
"360050042005000",65,29,31,5,19,35,11,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,60,0,0,25,7,0,30,0,3,49,16,3,8,10,15,32,33,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005004200"
"360050042005002",264,68,146,50,6,23,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,154,83,1,19,0,7,197,67,33,38,51,74,101,163,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005004200"
"360050042005003",240,126,81,33,113,96,31,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,141,77,3,13,0,6,151,89,27,35,31,21,83,157,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005004200"
"360050042005004",2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005004200"
"360050042006003",201,80,98,23,37,122,42,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,106,81,2,5,0,7,104,97,29,32,38,22,104,97,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005004200"
"360050042006004",136,44,74,18,22,46,68,0,0,0,0,0,0,57,0,0,8,0,1,0,0,0,25,0,33,6,6,83,38,1,13,0,1,82,54,23,13,32,24,66,70,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005004200"
"360050042007000",10,0,2,8,0,4,6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,7,3,2,2,2,4,9,1,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005004200"
"360050043001000",117,10,76,31,12,22,83,0,0,0,0,1,0,0,0,1,0,0,15,0,0,87,2,0,7,4,0,73,30,2,11,0,1,74,43,21,20,32,34,41,76,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005004300"
"360050043001001",264,67,153,44,31,76,157,0,0,0,0,0,0,51,0,0,5,0,0,0,0,35,16,0,31,126,0,114,111,5,25,3,6,161,103,53,46,54,44,135,129,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005004300"
"360050043002000",43,13,21,9,9,32,2,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,18,0,0,14,14,0,12,0,3,37,6,9,3,7,11,24,19,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005004300"
"360050043002001",6,1,3,2,5,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,0,0,0,0,5,1,1,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005004300"
"360050043002002",627,177,309,141,91,248,288,0,0,0,0,0,11,2,0,0,0,2,0,0,579,0,16,0,0,17,0,204,385,8,22,0,8,455,172,122,105,126,97,417,210,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005004300"
"360050043002003",9,1,8,0,6,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,4,0,4,2,0,3,0,0,4,5,4,2,1,1,4,5,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005004300"
"360050043002004",101,24,64,13,14,42,45,0,0,0,8,0,0,12,0,0,0,2,0,0,0,0,79,0,0,0,0,41,54,0,2,0,4,64,37,31,18,12,16,43,58,0,0,0,0,0,0,0,0,0,0,20251202,"005","36005004300"
