"metric_month","industry","pickup_dropoff","locationid","borough","zone","trip_count"
"2026-07-01","FHV - High Volume","Pick-up","165","Brooklyn","Midwood","55338"
"2026-07-01","FHV - High Volume","Drop-off","166","Manhattan","Morningside Heights","80657"
"2026-07-01","FHV - High Volume","Pick-up","166","Manhattan","Morningside Heights","75412"
"2026-07-01","FHV - High Volume","Drop-off","167","Bronx","Morrisania/Melrose","77824"
"2026-07-01","FHV - High Volume","Pick-up","167","Bronx","Morrisania/Melrose","81793"
"2026-07-01","FHV - High Volume","Drop-off","168","Bronx","Mott Haven/Port Morris","142503"
"2026-07-01","FHV - High Volume","Pick-up","168","Bronx","Mott Haven/Port Morris","143499"
"2026-07-01","FHV - High Volume","Drop-off","169","Bronx","Mount Hope","99736"
"2026-07-01","FHV - High Volume","Pick-up","169","Bronx","Mount Hope","105310"
"2026-07-01","FHV - High Volume","Drop-off","170","Manhattan","Murray Hill","174330"
"2026-07-01","FHV - High Volume","Pick-up","170","Manhattan","Murray Hill","176720"
"2026-07-01","FHV - High Volume","Drop-off","171","Queens","Murray Hill-Queens","45719"
"2026-07-01","FHV - High Volume","Pick-up","171","Queens","Murray Hill-Queens","46437"
"2026-07-01","FHV - High Volume","Drop-off","172","Staten Island","New Dorp/Midland Beach","13241"
"2026-07-01","FHV - High Volume","Pick-up","172","Staten Island","New Dorp/Midland Beach","14229"
"2026-07-01","FHV - High Volume","Drop-off","173","Queens","North Corona","54482"
"2026-07-01","FHV - High Volume","Pick-up","173","Queens","North Corona","59855"
"2026-07-01","FHV - High Volume","Drop-off","174","Bronx","Norwood","93477"
"2026-07-01","FHV - High Volume","Pick-up","174","Bronx","Norwood","96350"
"2026-07-01","FHV - High Volume","Drop-off","175","Queens","Oakland Gardens","14619"
"2026-07-01","FHV - High Volume","Pick-up","175","Queens","Oakland Gardens","16379"
"2026-07-01","FHV - High Volume","Drop-off","176","Staten Island","Oakwood","7175"
"2026-07-01","FHV - High Volume","Pick-up","176","Staten Island","Oakwood","7764"
"2026-07-01","FHV - High Volume","Drop-off","177","Brooklyn","Ocean Hill","90383"
"2026-07-01","FHV - High Volume","Pick-up","177","Brooklyn","Ocean Hill","94151"
"2026-07-01","FHV - High Volume","Drop-off","178","Brooklyn","Ocean Parkway South","15106"
"2026-07-01","FHV - High Volume","Pick-up","178","Brooklyn","Ocean Parkway South","15806"
"2026-07-01","FHV - High Volume","Drop-off","179","Queens","Old Astoria","79082"
"2026-07-01","FHV - High Volume","Pick-up","179","Queens","Old Astoria","78223"
"2026-07-01","FHV - High Volume","Drop-off","180","Queens","Ozone Park","33917"
"2026-07-01","FHV - High Volume","Pick-up","180","Queens","Ozone Park","39862"
"2026-07-01","FHV - High Volume","Drop-off","181","Brooklyn","Park Slope","192507"
"2026-07-01","FHV - High Volume","Pick-up","181","Brooklyn","Park Slope","186081"
"2026-07-01","FHV - High Volume","Drop-off","182","Bronx","Parkchester","48215"
"2026-07-01","FHV - High Volume","Pick-up","182","Bronx","Parkchester","56656"
"2026-07-01","FHV - High Volume","Drop-off","183","Bronx","Pelham Bay","27007"
"2026-07-01","FHV - High Volume","Pick-up","183","Bronx","Pelham Bay","30617"
"2026-07-01","FHV - High Volume","Drop-off","184","Bronx","Pelham Bay Park","10577"
"2026-07-01","FHV - High Volume","Pick-up","184","Bronx","Pelham Bay Park","8114"
"2026-07-01","FHV - High Volume","Drop-off","185","Bronx","Pelham Parkway","65129"
"2026-07-01","FHV - High Volume","Pick-up","185","Bronx","Pelham Parkway","68184"
"2026-07-01","FHV - High Volume","Drop-off","186","Manhattan","Penn Station/Madison Sq West","135882"
"2026-07-01","FHV - High Volume","Pick-up","186","Manhattan","Penn Station/Madison Sq West","124919"
"2026-07-01","FHV - High Volume","Drop-off","187","Staten Island","Port Richmond","15316"
"2026-07-01","FHV - High Volume","Pick-up","187","Staten Island","Port Richmond","16951"
"2026-07-01","FHV - High Volume","Drop-off","188","Brooklyn","Prospect-Lefferts Gardens","166465"
"2026-07-01","FHV - High Volume","Pick-up","188","Brooklyn","Prospect-Lefferts Gardens","160282"
"2026-07-01","FHV - High Volume","Drop-off","189","Brooklyn","Prospect Heights","71395"
"2026-07-01","FHV - High Volume","Pick-up","189","Brooklyn","Prospect Heights","72039"
"2026-07-01","FHV - High Volume","Drop-off","190","Brooklyn","Prospect Park","15692"
"2026-07-01","FHV - High Volume","Pick-up","190","Brooklyn","Prospect Park","12151"
"2026-07-01","FHV - High Volume","Drop-off","191","Queens","Queens Village","53505"
"2026-07-01","FHV - High Volume","Pick-up","191","Queens","Queens Village","66759"
"2026-07-01","FHV - High Volume","Drop-off","192","Queens","Queensboro Hill","27886"
"2026-07-01","FHV - High Volume","Pick-up","192","Queens","Queensboro Hill","31124"
"2026-07-01","FHV - High Volume","Drop-off","193","Queens","Queensbridge/Ravenswood","40274"
"2026-07-01","FHV - High Volume","Pick-up","193","Queens","Queensbridge/Ravenswood","41350"
"2026-07-01","FHV - High Volume","Drop-off","194","Manhattan","Randalls Island","10733"
"2026-07-01","FHV - High Volume","Pick-up","194","Manhattan","Randalls Island","6164"
"2026-07-01","FHV - High Volume","Drop-off","195","Brooklyn","Red Hook","43841"
"2026-07-01","FHV - High Volume","Pick-up","195","Brooklyn","Red Hook","42166"
"2026-07-01","FHV - High Volume","Drop-off","196","Queens","Rego Park","54048"
"2026-07-01","FHV - High Volume","Pick-up","196","Queens","Rego Park","58723"
"2026-07-01","FHV - High Volume","Drop-off","197","Queens","Richmond Hill","91158"
"2026-07-01","FHV - High Volume","Pick-up","197","Queens","Richmond Hill","99384"
"2026-07-01","FHV - High Volume","Drop-off","198","Queens","Ridgewood","137187"
"2026-07-01","FHV - High Volume","Pick-up","198","Queens","Ridgewood","135279"
"2026-07-01","FHV - High Volume","Pick-up","199","Bronx","Rikers Island","8"
"2026-07-01","FHV - High Volume","Drop-off","200","Bronx","Riverdale/North Riverdale/Fieldston","36814"
"2026-07-01","FHV - High Volume","Pick-up","200","Bronx","Riverdale/North Riverdale/Fieldston","40443"
"2026-07-01","FHV - High Volume","Drop-off","201","Queens","Rockaway Park","21924"
"2026-07-01","FHV - High Volume","Pick-up","201","Queens","Rockaway Park","22771"
"2026-07-01","FHV - High Volume","Drop-off","202","Manhattan","Roosevelt Island","14390"
"2026-07-01","FHV - High Volume","Pick-up","202","Manhattan","Roosevelt Island","13008"
"2026-07-01","FHV - High Volume","Drop-off","203","Queens","Rosedale","30838"
"2026-07-01","FHV - High Volume","Pick-up","203","Queens","Rosedale","42973"
"2026-07-01","FHV - High Volume","Drop-off","204","Staten Island","Rossville/Woodrow","5798"
"2026-07-01","FHV - High Volume","Pick-up","204","Staten Island","Rossville/Woodrow","6174"
"2026-07-01","FHV - High Volume","Drop-off","205","Queens","Saint Albans","83171"
"2026-07-01","FHV - High Volume","Pick-up","205","Queens","Saint Albans","95819"
"2026-07-01","FHV - High Volume","Drop-off","206","Staten Island","Saint George/New Brighton","50352"
"2026-07-01","FHV - High Volume","Pick-up","206","Staten Island","Saint George/New Brighton","48441"
"2026-07-01","FHV - High Volume","Drop-off","207","Queens","Saint Michaels Cemetery/Woodside","4568"
"2026-07-01","FHV - High Volume","Pick-up","207","Queens","Saint Michaels Cemetery/Woodside","4141"
"2026-07-01","FHV - High Volume","Drop-off","208","Bronx","Schuylerville/Edgewater Park","72408"
"2026-07-01","FHV - High Volume","Pick-up","208","Bronx","Schuylerville/Edgewater Park","73516"
"2026-07-01","FHV - High Volume","Drop-off","209","Manhattan","Seaport","37574"
"2026-07-01","FHV - High Volume","Pick-up","209","Manhattan","Seaport","43465"
"2026-07-01","FHV - High Volume","Drop-off","210","Brooklyn","Sheepshead Bay","71598"
"2026-07-01","FHV - High Volume","Pick-up","210","Brooklyn","Sheepshead Bay","72156"
"2026-07-01","FHV - High Volume","Drop-off","211","Manhattan","SoHo","96399"
"2026-07-01","FHV - High Volume","Pick-up","211","Manhattan","SoHo","106974"
"2026-07-01","FHV - High Volume","Drop-off","212","Bronx","Soundview/Bruckner","56094"
"2026-07-01","FHV - High Volume","Pick-up","212","Bronx","Soundview/Bruckner","60144"
"2026-07-01","FHV - High Volume","Drop-off","213","Bronx","Soundview/Castle Hill","103997"
"2026-07-01","FHV - High Volume","Pick-up","213","Bronx","Soundview/Castle Hill","108360"
"2026-07-01","FHV - High Volume","Drop-off","214","Staten Island","South Beach/Dongan Hills","19285"
"2026-07-01","FHV - High Volume","Pick-up","214","Staten Island","South Beach/Dongan Hills","19251"
"2026-07-01","FHV - High Volume","Drop-off","215","Queens","South Jamaica","57973"
"2026-07-01","FHV - High Volume","Pick-up","215","Queens","South Jamaica","69900"
"2026-07-01","FHV - High Volume","Drop-off","216","Queens","South Ozone Park","129115"
"2026-07-01","FHV - High Volume","Pick-up","216","Queens","South Ozone Park","144200"
"2026-07-01","FHV - High Volume","Drop-off","217","Brooklyn","South Williamsburg","25278"
"2026-07-01","FHV - High Volume","Pick-up","217","Brooklyn","South Williamsburg","24976"
"2026-07-01","FHV - High Volume","Drop-off","218","Queens","Springfield Gardens North","38096"
"2026-07-01","FHV - High Volume","Pick-up","218","Queens","Springfield Gardens North","46876"
"2026-07-01","FHV - High Volume","Drop-off","219","Queens","Springfield Gardens South","32821"
"2026-07-01","FHV - High Volume","Pick-up","219","Queens","Springfield Gardens South","40556"
"2026-07-01","FHV - High Volume","Drop-off","220","Bronx","Spuyten Duyvil/Kingsbridge","68714"
"2026-07-01","FHV - High Volume","Pick-up","220","Bronx","Spuyten Duyvil/Kingsbridge","78191"
"2026-07-01","FHV - High Volume","Drop-off","221","Staten Island","Stapleton","26485"
"2026-07-01","FHV - High Volume","Pick-up","221","Staten Island","Stapleton","32495"
"2026-07-01","FHV - High Volume","Drop-off","222","Brooklyn","Starrett City","25719"
"2026-07-01","FHV - High Volume","Pick-up","222","Brooklyn","Starrett City","27681"
"2026-07-01","FHV - High Volume","Drop-off","223","Queens","Steinway","110921"
"2026-07-01","FHV - High Volume","Pick-up","223","Queens","Steinway","106739"
"2026-07-01","FHV - High Volume","Drop-off","224","Manhattan","Stuy Town/Peter Cooper Village","31218"
"2026-07-01","FHV - High Volume","Pick-up","224","Manhattan","Stuy Town/Peter Cooper Village","37802"
"2026-07-01","FHV - High Volume","Drop-off","225","Brooklyn","Stuyvesant Heights","169677"
"2026-07-01","FHV - High Volume","Pick-up","225","Brooklyn","Stuyvesant Heights","167378"
"2026-07-01","FHV - High Volume","Drop-off","226","Queens","Sunnyside","133120"
"2026-07-01","FHV - High Volume","Pick-up","226","Queens","Sunnyside","135157"
"2026-07-01","FHV - High Volume","Drop-off","227","Brooklyn","Sunset Park East","59389"
"2026-07-01","FHV - High Volume","Pick-up","227","Brooklyn","Sunset Park East","57703"
"2026-07-01","FHV - High Volume","Drop-off","228","Brooklyn","Sunset Park West","122574"
"2026-07-01","FHV - High Volume","Pick-up","228","Brooklyn","Sunset Park West","116660"
"2026-07-01","FHV - High Volume","Drop-off","229","Manhattan","Sutton Place/Turtle Bay North","83124"
"2026-07-01","FHV - High Volume","Pick-up","229","Manhattan","Sutton Place/Turtle Bay North","102353"
"2026-07-01","FHV - High Volume","Drop-off","230","Manhattan","Times Sq/Theatre District","217905"
"2026-07-01","FHV - High Volume","Pick-up","230","Manhattan","Times Sq/Theatre District","262888"
"2026-07-01","FHV - High Volume","Drop-off","231","Manhattan","TriBeCa/Civic Center","167874"
"2026-07-01","FHV - High Volume","Pick-up","231","Manhattan","TriBeCa/Civic Center","201818"
"2026-07-01","FHV - High Volume","Drop-off","232","Manhattan","Two Bridges/Seward Park","71044"
"2026-07-01","FHV - High Volume","Pick-up","232","Manhattan","Two Bridges/Seward Park","84145"
"2026-07-01","FHV - High Volume","Drop-off","233","Manhattan","UN/Turtle Bay South","94163"
"2026-07-01","FHV - High Volume","Pick-up","233","Manhattan","UN/Turtle Bay South","103630"
"2026-07-01","FHV - High Volume","Drop-off","234","Manhattan","Union Sq","172224"
"2026-07-01","FHV - High Volume","Pick-up","234","Manhattan","Union Sq","201301"
"2026-07-01","FHV - High Volume","Drop-off","235","Bronx","University Heights/Morris Heights","90711"
"2026-07-01","FHV - High Volume","Pick-up","235","Bronx","University Heights/Morris Heights","94287"
"2026-07-01","FHV - High Volume","Drop-off","236","Manhattan","Upper East Side North","109265"
"2026-07-01","FHV - High Volume","Pick-up","236","Manhattan","Upper East Side North","113076"
"2026-07-01","FHV - High Volume","Drop-off","237","Manhattan","Upper East Side South","135268"
"2026-07-01","FHV - High Volume","Pick-up","237","Manhattan","Upper East Side South","140325"
"2026-07-01","FHV - High Volume","Drop-off","238","Manhattan","Upper West Side North","81058"
"2026-07-01","FHV - High Volume","Pick-up","238","Manhattan","Upper West Side North","90998"
"2026-07-01","FHV - High Volume","Drop-off","239","Manhattan","Upper West Side South","100054"
"2026-07-01","FHV - High Volume","Pick-up","239","Manhattan","Upper West Side South","109141"
"2026-07-01","FHV - High Volume","Drop-off","240","Bronx","Van Cortlandt Park","13772"
"2026-07-01","FHV - High Volume","Pick-up","240","Bronx","Van Cortlandt Park","16912"
"2026-07-01","FHV - High Volume","Drop-off","241","Bronx","Van Cortlandt Village","72873"
"2026-07-01","FHV - High Volume","Pick-up","241","Bronx","Van Cortlandt Village","78232"
"2026-07-01","FHV - High Volume","Drop-off","242","Bronx","Van Nest/Morris Park","84416"
"2026-07-01","FHV - High Volume","Pick-up","242","Bronx","Van Nest/Morris Park","84072"
"2026-07-01","FHV - High Volume","Drop-off","243","Manhattan","Washington Heights North","99594"
"2026-07-01","FHV - High Volume","Pick-up","243","Manhattan","Washington Heights North","113255"
"2026-07-01","FHV - High Volume","Drop-off","244","Manhattan","Washington Heights South","152909"
"2026-07-01","FHV - High Volume","Pick-up","244","Manhattan","Washington Heights South","161542"
"2026-07-01","FHV - High Volume","Drop-off","245","Staten Island","West Brighton","16654"
"2026-07-01","FHV - High Volume","Pick-up","245","Staten Island","West Brighton","17296"
"2026-07-01","FHV - High Volume","Drop-off","246","Manhattan","West Chelsea/Hudson Yards","205055"
"2026-07-01","FHV - High Volume","Pick-up","246","Manhattan","West Chelsea/Hudson Yards","220013"
"2026-07-01","FHV - High Volume","Drop-off","247","Bronx","West Concourse","119502"
"2026-07-01","FHV - High Volume","Pick-up","247","Bronx","West Concourse","122922"
"2026-07-01","FHV - High Volume","Drop-off","248","Bronx","West Farms/Bronx River","47327"
"2026-07-01","FHV - High Volume","Pick-up","248","Bronx","West Farms/Bronx River","54087"
"2026-07-01","FHV - High Volume","Drop-off","249","Manhattan","West Village","142215"
"2026-07-01","FHV - High Volume","Pick-up","249","Manhattan","West Village","168275"
"2026-07-01","FHV - High Volume","Drop-off","250","Bronx","Westchester Village/Unionport","56708"
"2026-07-01","FHV - High Volume","Pick-up","250","Bronx","Westchester Village/Unionport","55048"
"2026-07-01","FHV - High Volume","Drop-off","251","Staten Island","Westerleigh","16834"
"2026-07-01","FHV - High Volume","Pick-up","251","Staten Island","Westerleigh","18609"
"2026-07-01","FHV - High Volume","Drop-off","252","Queens","Whitestone","30440"
"2026-07-01","FHV - High Volume","Pick-up","252","Queens","Whitestone","29773"
"2026-07-01","FHV - High Volume","Drop-off","253","Queens","Willets Point","1801"
"2026-07-01","FHV - High Volume","Pick-up","253","Queens","Willets Point","1494"
"2026-07-01","FHV - High Volume","Drop-off","254","Bronx","Williamsbridge/Olinville","94756"
"2026-07-01","FHV - High Volume","Pick-up","254","Bronx","Williamsbridge/Olinville","110483"
"2026-07-01","FHV - High Volume","Drop-off","255","Brooklyn","Williamsburg (North Side)","187721"
"2026-07-01","FHV - High Volume","Pick-up","255","Brooklyn","Williamsburg (North Side)","202844"
"2026-07-01","FHV - High Volume","Drop-off","256","Brooklyn","Williamsburg (South Side)","157868"
"2026-07-01","FHV - High Volume","Pick-up","256","Brooklyn","Williamsburg (South Side)","169750"
"2026-07-01","FHV - High Volume","Drop-off","257","Brooklyn","Windsor Terrace","31377"
"2026-07-01","FHV - High Volume","Pick-up","257","Brooklyn","Windsor Terrace","29781"
"2026-07-01","FHV - High Volume","Drop-off","258","Queens","Woodhaven","65079"
"2026-07-01","FHV - High Volume","Pick-up","258","Queens","Woodhaven","71231"
"2026-07-01","FHV - High Volume","Drop-off","259","Bronx","Woodlawn/Wakefield","60161"
"2026-07-01","FHV - High Volume","Pick-up","259","Bronx","Woodlawn/Wakefield","77653"
"2026-07-01","FHV - High Volume","Drop-off","260","Queens","Woodside","101029"
"2026-07-01","FHV - High Volume","Pick-up","260","Queens","Woodside","101536"
"2026-07-01","FHV - High Volume","Drop-off","261","Manhattan","World Trade Center","70529"
"2026-07-01","FHV - High Volume","Pick-up","261","Manhattan","World Trade Center","75645"
"2026-07-01","FHV - High Volume","Drop-off","262","Manhattan","Yorkville East","53023"
"2026-07-01","FHV - High Volume","Pick-up","262","Manhattan","Yorkville East","62242"
"2026-07-01","FHV - High Volume","Drop-off","263","Manhattan","Yorkville West","87852"
